country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","19-03-2026 16:00:00",29.8006,76.4155,CO,3,41,13
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","19-03-2026 16:00:00",29.966942,76.875879,PM2.5,17,121,78
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","19-03-2026 16:00:00",21.613267,73.010555,SO2,21,22,22
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","19-03-2026 16:00:00",23.163798,72.677768,CO,45,100,61
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","19-03-2026 16:00:00",23.023389,72.515201,CO,48,103,89
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","19-03-2026 16:00:00",23.076793,72.627874,NO2,11,126,42
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","19-03-2026 16:00:00",12.733409,77.298051,OZONE,26,62,55
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","19-03-2026 16:00:00",13.940000,75.555917,NO2,25,26,25
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","19-03-2026 16:00:00",13.940000,75.555917,CO,12,26,25
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","19-03-2026 16:00:00",13.940000,75.555917,OZONE,26,93,64
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","19-03-2026 16:00:00",13.34194444,74.74694444,NH3,2,2,2
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","19-03-2026 16:00:00",13.34194444,74.74694444,OZONE,7,8,8
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","19-03-2026 16:00:00",16.7602,77.1428,NH3,1,1,1
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","19-03-2026 16:00:00",16.7602,77.1428,SO2,10,40,19
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","19-03-2026 16:00:00",10.073232,76.302765,NO2,5,7,6
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","19-03-2026 16:00:00",10.073232,76.302765,SO2,1,1,1
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","19-03-2026 16:00:00",10.073232,76.302765,CO,20,101,66
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","19-03-2026 16:00:00",13.0246342,77.5080115,OZONE,25,26,26
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","19-03-2026 16:00:00",11.55358,76.55521,NH3,2,2,2
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","19-03-2026 16:00:00",11.55358,76.55521,CO,15,24,23
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","19-03-2026 16:00:00",13.328028,75.797056,NH3,3,3,3
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","19-03-2026 16:00:00",13.328028,75.797056,CO,11,92,18
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","19-03-2026 16:00:00",15.459706,75.008381,PM10,61,115,75
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","19-03-2026 16:00:00",15.459706,75.008381,NH3,4,5,5
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","19-03-2026 16:00:00",15.459706,75.008381,CO,40,116,48
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","19-03-2026 16:00:00",28.3153,76.9143,CO,16,41,33
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","19-03-2026 16:00:00",29.432304,76.972765,SO2,NA,NA,NA
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","19-03-2026 16:00:00",29.432304,76.972765,CO,NA,NA,NA
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","19-03-2026 16:00:00",28.52123,76.37138,PM10,9,500,89
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","19-03-2026 16:00:00",29.536400,75.015800,PM2.5,48,101,77
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","19-03-2026 16:00:00",29.027200,77.062100,NO2,12,13,12
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","19-03-2026 16:00:00",29.027200,77.062100,NH3,11,22,14
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","19-03-2026 16:00:00",29.027200,77.062100,CO,18,42,31
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","19-03-2026 16:00:00",30.1480566,77.2893471,NO2,11,20,16
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","19-03-2026 16:00:00",30.1480566,77.2893471,SO2,10,15,12
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","19-03-2026 16:00:00",30.943887,76.801991,OZONE,28,82,39
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","19-03-2026 16:00:00",15.3714823,75.1160168,PM2.5,32,38,34
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","19-03-2026 16:00:00",12.415911,75.735050,OZONE,2,4,3
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","19-03-2026 16:00:00",12.21041,76.37376,PM10,31,68,43
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","19-03-2026 16:00:00",12.21041,76.37376,SO2,2,86,7
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","19-03-2026 16:00:00",12.951913,77.539784,PM2.5,14,80,38
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","19-03-2026 16:00:00",13.029152,77.585901,PM2.5,15,118,54
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","19-03-2026 16:00:00",12.920984,77.584908,PM2.5,33,139,62
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","19-03-2026 16:00:00",12.920984,77.584908,CO,2,43,12
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","19-03-2026 16:00:00",23.80569,86.44268,SO2,22,52,29
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","19-03-2026 16:00:00",16.172806,75.659694,PM2.5,34,36,35
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","19-03-2026 16:00:00",16.172806,75.659694,CO,2,78,28
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","19-03-2026 16:00:00",12.921418,77.502466,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","19-03-2026 16:00:00",13.0246342,77.5080115,NO2,23,24,23
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","19-03-2026 16:00:00",13.0246342,77.5080115,NH3,4,4,4
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","19-03-2026 16:00:00",34.066206,74.819820,PM10,19,29,23
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","19-03-2026 16:00:00",34.066206,74.819820,CO,10,18,14
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","19-03-2026 16:00:00",23.218135,79.957770,SO2,10,37,18
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","19-03-2026 16:00:00",23.218135,79.957770,OZONE,58,64,63
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","19-03-2026 16:00:00",23.50016,80.23284,NH3,5,9,8
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","19-03-2026 16:00:00",23.50016,80.23284,CO,20,102,29
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","19-03-2026 16:00:00",24.2613009,80.7231783,PM10,11,62,35
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","19-03-2026 16:00:00",23.108440,77.511428,PM2.5,79,377,192
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","19-03-2026 16:00:00",22.624758,75.675238,NO2,39,74,58
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","19-03-2026 16:00:00",22.624758,75.675238,SO2,1,9,4
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","19-03-2026 16:00:00",23.331731,75.045981,PM10,77,124,99
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","19-03-2026 16:00:00",23.331731,75.045981,NO2,14,28,18
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","19-03-2026 16:00:00",23.331731,75.045981,SO2,43,58,47
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","19-03-2026 16:00:00",19.8389439,75.244448,SO2,10,27,16
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","19-03-2026 16:00:00",19.8389439,75.244448,CO,6,123,32
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","19-03-2026 16:00:00",19.863756,75.321188,PM10,14,134,56
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","19-03-2026 16:00:00",19.863756,75.321188,NO2,11,42,23
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","19-03-2026 16:00:00",19.863756,75.321188,OZONE,15,96,70
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","19-03-2026 16:00:00",19.16485,73.23409,PM2.5,44,77,55
India,Maharashtra,Beed,"Bir, Beed - MPCB","19-03-2026 16:00:00",18.988474,75.753873,SO2,1,18,9
India,Maharashtra,Beed,"Bir, Beed - MPCB","19-03-2026 16:00:00",18.988474,75.753873,CO,17,38,19
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","19-03-2026 16:00:00",19.0243902,73.0406721,NO2,6,46,28
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","19-03-2026 16:00:00",19.0243902,73.0406721,NH3,2,9,6
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","19-03-2026 16:00:00",19.0243902,73.0406721,CO,2,18,2
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","19-03-2026 16:00:00",19.309073,73.057223,NO2,12,40,24
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","19-03-2026 16:00:00",23.8640158,78.80289321,PM2.5,15,120,46
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","19-03-2026 16:00:00",23.8640158,78.80289321,SO2,3,7,5
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","19-03-2026 16:00:00",24.58434363,80.8549414,PM2.5,49,51,50
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","19-03-2026 16:00:00",24.58434363,80.8549414,CO,20,50,23
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","19-03-2026 16:00:00",23.1633321,75.800225,NO2,31,89,54
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","19-03-2026 16:00:00",19.10122,74.73339,PM2.5,22,80,44
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","19-03-2026 16:00:00",19.10122,74.73339,NO2,8,28,20
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","19-03-2026 16:00:00",20.719516,77.000253,NO2,8,80,19
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","19-03-2026 16:00:00",20.9402359,77.7895248,NO2,5,36,12
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","19-03-2026 16:00:00",20.9402359,77.7895248,OZONE,13,78,68
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","19-03-2026 16:00:00",20.939198,77.765701,OZONE,18,79,71
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","19-03-2026 16:00:00",19.875620,75.387310,PM2.5,2,56,31
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","19-03-2026 16:00:00",19.875620,75.387310,NO2,NA,NA,NA
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","19-03-2026 16:00:00",23.233584,77.400574,NO2,16,61,31
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","19-03-2026 16:00:00",23.81748678,79.446246,PM10,NA,NA,NA
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","19-03-2026 16:00:00",26.259242,78.216432,NH3,2,8,4
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","19-03-2026 16:00:00",26.200388,78.147714,PM2.5,37,257,95
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","19-03-2026 16:00:00",26.200388,78.147714,NO2,47,197,83
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","19-03-2026 16:00:00",26.200388,78.147714,SO2,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","19-03-2026 16:00:00",8.8787,76.6073,PM2.5,40,52,46
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","19-03-2026 16:00:00",8.8787,76.6073,SO2,2,3,2
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","19-03-2026 16:00:00",8.8787,76.6073,OZONE,29,36,35
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","19-03-2026 16:00:00",8.563700,76.886500,CO,38,88,48
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","19-03-2026 16:00:00",8.5149093,76.9435879,PM2.5,8,50,20
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","19-03-2026 16:00:00",22.7289,75.8076,OZONE,6,19,17
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","19-03-2026 16:00:00",22.4310,75.5213,NO2,52,201,149
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","19-03-2026 16:00:00",22.7524,75.8872,OZONE,11,18,15
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","19-03-2026 16:00:00",22.6780,75.8559,PM2.5,45,206,95
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","19-03-2026 16:00:00",22.7084,75.8815,NO2,26,49,38
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","19-03-2026 16:00:00",23.163174,79.973061,SO2,5,10,7
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","19-03-2026 16:00:00",23.168606,79.932247,NH3,3,4,3
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","19-03-2026 16:00:00",10.532400,76.215900,CO,8,16,10
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","19-03-2026 16:00:00",19.786089,72.757971,PM10,54,96,73
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","19-03-2026 16:00:00",19.786089,72.757971,NH3,3,8,5
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","19-03-2026 16:00:00",19.786089,72.757971,CO,2,52,13
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","19-03-2026 16:00:00",19.962900,79.298714,PM2.5,20,90,46
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","19-03-2026 16:00:00",19.962900,79.298714,PM10,38,86,60
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","19-03-2026 16:00:00",19.962900,79.298714,OZONE,17,19,18
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","19-03-2026 16:00:00",19.9775302,79.2337086,NO2,8,22,16
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","19-03-2026 16:00:00",19.9775302,79.2337086,NH3,1,5,3
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","19-03-2026 16:00:00",20.918946,74.776388,PM10,77,110,95
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","19-03-2026 16:00:00",19.710842,77.151824,PM10,23,92,36
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","19-03-2026 16:00:00",19.710842,77.151824,SO2,1,16,4
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","19-03-2026 16:00:00",19.0364585,72.8954371,PM10,43,88,57
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","19-03-2026 16:00:00",18.910000,72.820000,NH3,4,4,4
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","19-03-2026 16:00:00",18.910000,72.820000,CO,59,64,61
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","19-03-2026 16:00:00",19.04946,72.9230,NO2,6,31,15
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","19-03-2026 16:00:00",19.083694,72.920967,PM2.5,26,66,43
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","19-03-2026 16:00:00",19.083694,72.920967,OZONE,3,49,32
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","19-03-2026 16:00:00",19.205800,72.868200,NH3,4,4,4
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","19-03-2026 16:00:00",19.710842,77.151824,CO,13,30,17
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","19-03-2026 16:00:00",21.001264,75.565602,NO2,3,12,5
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","19-03-2026 16:00:00",19.854616,75.905894,CO,5,26,14
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","19-03-2026 16:00:00",19.25292,73.142019,PM2.5,23,93,52
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","19-03-2026 16:00:00",16.6870449,74.2505872,OZONE,8,58,33
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","19-03-2026 16:00:00",16.7143745,74.2426398,NH3,NA,NA,NA
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","19-03-2026 16:00:00",18.39963,76.57452,NH3,NA,NA,NA
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","19-03-2026 16:00:00",18.39963,76.57452,SO2,1,8,5
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","19-03-2026 16:00:00",19.053536,72.84643,OZONE,1,33,20
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","19-03-2026 16:00:00",19.23241,72.86895,NO2,16,39,22
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","19-03-2026 16:00:00",19.2243333,72.8658113,PM2.5,10,18,14
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","19-03-2026 16:00:00",19.2243333,72.8658113,PM10,24,39,32
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","19-03-2026 16:00:00",18.9767,72.8380,NH3,4,19,9
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","19-03-2026 16:00:00",18.9767,72.8380,SO2,1,2,1
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","19-03-2026 16:00:00",18.9767,72.8380,CO,30,98,45
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","19-03-2026 16:00:00",19.11074,72.86084,PM10,42,89,66
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","19-03-2026 16:00:00",19.205800,72.868200,OZONE,14,15,15
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","19-03-2026 16:00:00",19.1653323,72.922099,NH3,3,4,3
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","19-03-2026 16:00:00",19.1653323,72.922099,CO,1,17,10
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","19-03-2026 16:00:00",19.296481,72.840923,SO2,7,13,10
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","19-03-2026 16:00:00",19.053536,72.84643,PM10,31,101,68
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","19-03-2026 16:00:00",19.0364585,72.8954371,PM2.5,18,37,26
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","19-03-2026 16:00:00",19.008751,73.016620,PM2.5,19,69,39
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","19-03-2026 16:00:00",19.008751,73.016620,PM10,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","19-03-2026 16:00:00",19.008751,73.016620,NO2,51,51,51
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","19-03-2026 16:00:00",19.008751,73.016620,SO2,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","19-03-2026 16:00:00",19.0630,73.1209,PM2.5,33,145,75
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","19-03-2026 16:00:00",19.0630,73.1209,NO2,6,20,13
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","19-03-2026 16:00:00",19.0630,73.1209,CO,8,44,30
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","19-03-2026 16:00:00",18.63673,73.82487,PM2.5,52,109,72
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","19-03-2026 16:00:00",18.63673,73.82487,CO,16,50,29
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","19-03-2026 16:00:00",18.63673,73.82487,OZONE,2,76,59
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","19-03-2026 16:00:00",18.59051,73.77946,NO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","19-03-2026 16:00:00",18.59051,73.77946,NH3,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","19-03-2026 16:00:00",18.59051,73.77946,OZONE,52,120,96
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","19-03-2026 16:00:00",18.616318,73.765797,PM10,87,150,114
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","19-03-2026 16:00:00",18.616318,73.765797,NO2,24,128,48
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","19-03-2026 16:00:00",18.616318,73.765797,SO2,1,6,2
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","19-03-2026 16:00:00",18.616318,73.765797,CO,16,96,40
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","19-03-2026 16:00:00",18.616318,73.765797,OZONE,22,79,62
India,Maharashtra,Pune,"Bhosari, Pune - IITM","19-03-2026 16:00:00",18.640051,73.848956,PM2.5,30,131,69
India,Maharashtra,Pune,"Bhosari, Pune - IITM","19-03-2026 16:00:00",18.640051,73.848956,PM10,51,122,90
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","19-03-2026 16:00:00",18.605770,73.749976,PM10,101,167,122
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","19-03-2026 16:00:00",18.605770,73.749976,NO2,17,77,47
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","19-03-2026 16:00:00",19.000084,72.856730,OZONE,1,22,16
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","19-03-2026 16:00:00",19.060498,72.923356,PM10,66,108,83
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","19-03-2026 16:00:00",19.000083,72.813993,PM10,45,98,64
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","19-03-2026 16:00:00",19.000083,72.813993,CO,11,52,25
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","19-03-2026 16:00:00",19.047000,72.874600,PM2.5,17,68,40
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","19-03-2026 16:00:00",19.047000,72.874600,PM10,26,101,60
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB","19-03-2026 16:00:00",18.9942180,72.8158167,NO2,12,12,12
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB","19-03-2026 16:00:00",18.9942180,72.8158167,NH3,3,3,3
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","19-03-2026 16:00:00",21.121801,79.04952,NH3,1,9,4
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","19-03-2026 16:00:00",21.14472,79.107595,NO2,18,79,42
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","19-03-2026 16:00:00",21.14472,79.107595,SO2,24,89,49
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","19-03-2026 16:00:00",21.14472,79.107595,OZONE,13,39,33
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","19-03-2026 16:00:00",21.152875,79.0517531,PM10,37,106,68
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","19-03-2026 16:00:00",21.152875,79.0517531,OZONE,7,34,26
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","19-03-2026 16:00:00",19.173852,77.296291,NH3,3,5,4
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","19-03-2026 16:00:00",20.0073285,73.7762427,NH3,3,3,3
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","19-03-2026 16:00:00",20.0073285,73.7762427,OZONE,10,29,27
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","19-03-2026 16:00:00",20.021503,73.813844,PM10,69,122,98
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","19-03-2026 16:00:00",18.573040,73.927715,CO,50,102,65
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","19-03-2026 16:00:00",18.573040,73.927715,OZONE,13,93,65
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","19-03-2026 16:00:00",18.536457,73.805454,CO,4,68,30
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","19-03-2026 16:00:00",18.536457,73.805454,OZONE,2,50,35
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","19-03-2026 16:00:00",18.530085,73.849598,PM2.5,44,116,69
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","19-03-2026 16:00:00",18.530085,73.849598,PM10,79,145,111
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","19-03-2026 16:00:00",19.0863,72.8888,NH3,1,2,1
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","19-03-2026 16:00:00",19.19709,72.82204,SO2,5,18,12
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","19-03-2026 16:00:00",19.19709,72.82204,CO,15,42,18
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","19-03-2026 16:00:00",19.19709,72.82204,OZONE,9,58,37
